source,SeniorCollector,CollectionNumber,FamilyName,Genus,Species,Subspecific,Author,DeterminationBy,DeterminationYear,qualifier,Rank,CurrentDet,*Institutions,AlternateDet,*Accession Numbers,*Barcodes,year,Date Display,IsCultivated,InCentinelaRidge,Country,UpperName,LowerName,Locality,LatitudeDecimal,LongitudeDecimal,ElevationDisplay,*Coordinate Display,*GeographicKeywords,Description,*Ecological Condition
TROPICOS2,"Rubio, Daniel",398,Clusiaceae,,,,,,,,family,Clusiaceae,QCNE,,,,1990,3 junio 1990,FALSE,TRUE,Ecuador,Pichincha,,"Cerro Centinela, el Mirador. A 12 km al este de Patricia Pilar y Centro Científico Río Palenque. Bosque muy húmedo tropical. Vestigios de bosque primario. [label data inferred from Rubio 397 & 400]",-0.6166667,-79.3,540 m,00°37'S 079°18'W,,"Bejuco epifito.  Frutos blancos, látex cremoso.",
TROPICOS2,"Rubio, Daniel",400,Sapotaceae,,,,,,,,family,Sapotaceae,MO,,,,1990,3 junio 1990,FALSE,TRUE,Ecuador,Pichincha,,"Cerro Centinela, el Mirador. A 12 km al este de Patricia Pilar y Centro Científico Río Palenque. Bosque muy húmedo Tropical Vestigios de bosque primario.",-0.61666,-79.3,540 m,00°37'S 079°18'W,,Arbol de 15 m de altura; 25 cm DAP; en pendiente. Frutos degradados.,
TROPICOS2,"Tipaz, Galo A.",682,Staphyleaceae,,,,,,,,family,Staphyleaceae,MO,,,,1992,25 febrero 1992,FALSE,TRUE,Ecuador,Los Ríos,Quevedo,"Alrededores del Cerro Centinela, 10 km al oeste [este] de Patricia Pilar, La Pirámide. Bosque secundario. Bosque muy húmedo Premontano.",-1.6658333,-79.3327778,650 m,"01°39'57""S 079°19'58""W",,"Arbol, 15 m de altura. Bosque residual, colectado en pendiente. Estéril.",
TROPICOS2,"van der Werff, Hendrik (Henk) Hessel",12390,Clusiaceae,,,,,,,,family,Clusiaceae,MO,,,,1991,16-Jul-91,FALSE,TRUE,Ecuador,Los Ríos,,"Centinela ridge, ca. 20 km E of Patricia Pilar. Cultivated land with scattered thickets.",-0.61666,-78.3,600 m,00°37'S 078°18'W,,"Tree, 8 m; flowers white.",
TROPICOS2,"van der Werff, Hendrik (Henk) Hessel",12396,Clusiaceae,,,,,,,,family,Clusiaceae,MO,,,,1991,16-Jul-91,FALSE,TRUE,Ecuador,Los Ríos,,"Centinela ridge, ca. 20 km E of Patricia Pilar. Cultivated land with scattered thickets.",-0.61666,-78.3,600 m,00°37'S 078°18'W,,"Tree, 10 m; flowers white.",
1983LIST,"Dodson, Calaway Homer",6095,Rubiaceae,Faramea,sp,,,,,,genus,Faramea,RPSC?,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",6105,Burseraceae,Protium,sp.,,,,,,genus,Protium,RPSC?,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7179,Picramniacaeae,Picramnia,sp.,,,,,,genus,Picramnia,RPSC?,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7229,Elaeocarpaceae,Sloanea,sp.,,,,,,genus,Sloanea,RPSC?,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7357,Piperaceae,Peperomia,sp.,,,,,,genus,Peperomia,RPSC?,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7365,Cucurbitaceae,Frantzia,sp.,,,,,,genus,Sicyos,RPSC?,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7559,Rubiaceae,Faramea,sp.,,,,,,genus,Faramea,RPSC?,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7661,Marantaceae,Calathea,sp.,,,,,,genus,Calathea,RPSC?,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7667,Oxalidaceae,Oxalis,sp.,,,,,,genus,Oxalis,RPSC?,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7969,Poaceae,Chloris,radiata,,(L.) Sw.,,,,species,Chloris radiata,MO,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7418,Clusiaceae,Clusia,penduliflora,,Engl.,,,,species,Clusia penduliflora,MO,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7597,Primulaceae,Cybianthus,simplex,,(Hook.fil.) G.Agostini,,,,species,Cybianthus simplex,MO,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7578,Marantaceae,Goeppertia,marantifolia,,(Standl.) Borchs. & S.Suárez,,,,species,Goeppertia marantifolia,MO,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",6781,Annonaceae,Guatteria,microcarpa,,Ruiz & Pav.,,,,species,Guatteria microcarpa,MO,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7970,Poaceae,Homolepis,aturensis,,(Kunth) Chase,,,,species,Homolepis aturensis,MO,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",8533,Ericaceae,Macleania,dodsonii,,Luteyn,,,,species,Macleania dodsonii,MO,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",7403,Araceae,Philodendron,heleniae,,Croat,,,,species,Philodendron heleniae,MO,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Gentry, Alwyn Howard",30725,Rubiaceae,Psychotria,horizontalis,,Sw.,,,,species,Psychotria horizontalis,MO,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
1983LIST,"Dodson, Calaway Homer",8539,Rubiaceae,Rudgea,citrifolia,,(Sw.) K.Schum.,,,,species,Rudgea citrifolia,MO,,,,,,FALSE,TRUE,Ecuador,Santo Domingo de las Tsáchilas,,Centinela,,,,,,,
collections,"Clark, John Littner",16608,Solanaceae,Solanum,,,,,,,genus,Solanum,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,Road between El Esfuerzo and San Jose.,-0.40208333,-79.25380556,403,,,,
collections,"Clark, John Littner",16609,Gesneriaceae,Codonanthopsis,,,,,,,genus,Codonanthopsis,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,Road between El Esfuerzo and San Jose.,-0.40208333,-79.25380556,403,,,,
collections,"Clark, John Littner",16616,Oxalidaceae,Oxalis,,,,,,,genus,Oxalis,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",-0.42383333,-79.23538889,672,,,,
collections,"Clark, John Littner",16618,Gesneriaceae,Monopyle,,,,,,,genus,Monopyle,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",-0.42383333,-79.23538889,672,,,,
collections,"Clark, John Littner",16620,Solanaceae,Capsicum,,,,,,,genus,Capsicum,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",-0.42383333,-79.23538889,672,,,,
collections,"Clark, John Littner",16621,Solanaceae,Cuatresia,,,,,,,genus,Cuatresia,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",-0.42383333,-79.23538889,672,,,,
collections,"Clark, John Littner",16622,Gesneriaceae,Gasteranthus,,,,,,,genus,Gasteranthus,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",-0.42383333,-79.23538889,672,,,,
collections,"Clark, John Littner",16623,Gesneriaceae,Napeanthus,,,,,,,genus,Napeanthus,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",-0.42383333,-79.23538889,672,,,,
collections,"Clark, John Littner",16627,Acanthaceae,Acalypha,,,,,,,genus,Acalypha,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",-0.42383333,-79.23538889,672,,,,
collections,"Clark, John Littner",16628,Urticaceae,Pilea,,,,,,,genus,Pilea,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",-0.42383333,-79.23538889,672,,,,
collections,"Clark, John Littner",16632,Primulaceae,Clavija,,,,,,,genus,Clavija,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",-0.42383333,-79.23538889,672,,,,
collections,"Clark, John Littner",16633,Gesneriaceae,Besleria,,,,,,,genus,Besleria,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",-0.42383333,-79.23538889,672,,,,
collections,"Clark, John Littner",16634,Gesneriaceae,Amalophyllon,,,,,,,genus,Amalophyllon,QCA,,,,2022,19-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. El Respaldo, 3.5 km east of Segundo Respaldo (dead end road). Finca de Paul Henry.",-0.42383333,-79.23538889,672,,,,
collections,"Clark, John Littner",16637,Gesneriaceae,Codonanthopsis,,,,,,,genus,Codonanthopsis,QCA,,,,2022,20-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",-0.42322222,-79.23533333,446,,,,
collections,"Clark, John Littner",16638,Fabaceae,Senna,,,,,,,genus,Senna,QCA,,,,2022,20-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",-0.42322222,-79.23533333,446,,,,
collections,"Clark, John Littner",16642,Gesneriaceae,Napeanthus,,,,,,,genus,Napeanthus,QCA,,,,2022,20-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",-0.42322222,-79.23533333,446,,,,
collections,"Clark, John Littner",16645,Gesneriaceae,Napeanthus,,,,,,,genus,Napeanthus,QCA,,,,2022,20-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",-0.42322222,-79.23533333,446,,,,
collections,"Clark, John Littner",16648,Gesneriaceae,Monopyle,,,,,,,genus,Monopyle,QCA,,,,2022,20-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",-0.42322222,-79.23533333,446,,,,
collections,"Clark, John Littner",16649,Gesneriaceae,Monopyle,,,,,,,genus,Monopyle,QCA,,,,2022,20-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",-0.42322222,-79.23533333,446,,,,
collections,"Clark, John Littner",16651,Gesneriaceae,Kohleria,,,,,,,genus,Kohleria,QCA,,,,2022,20-Mar-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",-0.42322222,-79.23533333,446,,,,
collections,"Clark, John Littner",16766,Gesneriaceae,Codonanthopsis,,,,,,,genus,Codonanthopsis,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16775,Gesneriaceae,Napeanthus,,,,,,,genus,Napeanthus,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16776,Gesneriaceae,Napeanthus,,,,,,,genus,Napeanthus,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16777,Gesneriaceae,Napeanthus,,,,,,,genus,Napeanthus,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16781,Melastomataceae,Triolena,,,,,,,genus,Triolena,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16783,Gesneriaceae,Columnea,,,,,,,genus,Columnea,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16784,Costaceae,Costus,,,,,,,genus,Costus,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16786,Gesneriacae,Monopyle,,,,,,,genus,Monopyle,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16788,Begoniaceae,Begonia,,,,,,,genus,Begonia,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16792,Monimiaceae,Mollinedia,,,,,,,genus,Mollinedia,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16793,Araceeae,Anthurium,,,,,,,genus,Anthurium,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16795,Melastomataceae,Monochaetum,,,,,,,genus,Monochaetum,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16797,Ericaceae,Disterigma,,,,,,,genus,Disterigma,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16799,Commelinaceae,Dichorisandra,,,,,,,genus,Dichorisandra,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16801,Araceae,Anthurium,,,,,,,genus,Anthurium,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16802,Gesneriaceae,Napeanthus,,,,,,,genus,Napeanthus,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16803,Oxalidaceae,Oxalis,,,,,,,genus,Oxalis,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16805,Gesneriaceae,Amalophyllon,,,,,,,genus,Amalophyllon,QCA,,,,2022,12-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Polanco,"Parroquia: Polanco. Sector Bolo Alto, Bosque y Cascadas Las Rocas (propiedad de Eduardo Diaz). Waterfalls of the Bolo watershed.",-0.47725,-79.18955556,560,,,,
collections,"Clark, John Littner",16807,Heliconiaceae,Heliconia,,,,,,,genus,Heliconia,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
collections,"Clark, John Littner",16808,Clusiaceae,Clusia,,,,,,,genus,Clusia,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
collections,"Clark, John Littner",16810,Araceae,Anthurium,,,,,,,genus,Anthurium,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
collections,"Clark, John Littner",16814,Caricaceae,Vasconcellea,,,,,,,genus,Vasconcellea,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
collections,"Clark, John Littner",16817,Gesneriaceae,Monopyle,,,,,,,genus,Monopyle,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
collections,"Clark, John Littner",16818,Gesneriaceae,Monopyle,,,,,,,genus,Monopyle,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
collections,"Clark, John Littner",16823,Cucurbitaceae,Gurania,,,,,,,genus,Gurania,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
collections,"Clark, John Littner",16824,Tropaeolaceae,Tropaeolum,,,,,,,genus,Tropaeolum,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
collections,"Clark, John Littner",16825,Costaceae,Costus,,,,,,,genus,Costus,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
collections,"Clark, John Littner",16826,Marantaceae,Calathea,,,,,,,genus,Calathea,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
collections,"Clark, John Littner",16829,Begoniaceae,Begonia,,,,,,,genus,Begonia,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
collections,"Clark, John Littner",16830,Campanulaceae,Burmeistera,,,,,,,genus,Burmeistera,QCA,,,,2022,13-Jul-22,FALSE,FALSE,Ecuador,Santo Domingo de las Tsáchilas,Santo Domingo,"Parroquia: Polanco. Sector Bolo Alto, Cascada Escondida (propiedad de Felip Lliuipuma & Elsa Simbaña), waterfalls of the Bolo watershed.",-0.48705556,-79.18344444,840,,,,
